Entity,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-29 years old (%),30-34 years old (%),50-69 years old (%),15-49 years old (%),70+ years old (%),All ages (%),Age-standardized (%),Prevalence in males (%),Prevalence in females (%),Prevalence - Depressive disorders
Latin America and Caribbean,2014,0.2044072,0.930870913,0.281654216,4.519525231,0.877434306,2.963343442,2.108648765,1.3016728,2.640897614,3.17470462,3.268924632,3.362126408,4.884320881,3.368897192,5.059399189,3.000372603,2.963343442,2.304971855,3.568686039,16135760.51
Latin America and Caribbean,2015,0.204642566,0.930719513,0.28362823,4.494937895,0.879797858,2.954018463,2.105677534,1.328001491,2.641420544,3.163924635,3.255383582,3.349418895,4.856947524,3.358539945,5.031624326,3.008451874,2.954018463,2.301975621,3.553764553,16375501.23
Latin America and Caribbean,2016,0.204876981,0.930535189,0.285573656,4.467768121,0.882182667,2.948299367,2.102130417,1.358893484,2.644584941,3.160001907,3.248514419,3.340654045,4.832847665,3.353263747,5.006492444,3.019747261,2.948299367,2.301693644,3.543322553,16628255.84
Latin America and Caribbean,2017,0.205103311,0.930317427,0.287485677,4.4386355,0.884335287,2.946384214,2.097730887,1.393344805,2.648214724,3.164733083,3.246774194,3.336622447,4.813434991,3.3535501660000002,4.983479067,3.034277896,2.946384214,2.304560748,3.53732538,16898530.61
North Africa and Middle East,1990,0.190779754,0.784662387,0.173636671,4.876891315,1.351526426,3.944410522,0.662367545,1.664568444,3.56126946,4.401985395,4.849863063,5.245061267,5.889782857,4.805058055,5.383170942,3.231068148,3.944410522,3.207389253,4.709198354,10593350.22
North Africa and Middle East,1991,0.190759895,0.785003978,0.173390718,4.874500153,1.364436249,3.949884138,0.662576858,1.66043495,3.55835717,4.409102579,4.860363616,5.254974954,5.901993677,4.813679452,5.378769992,3.256935576,3.949884138,3.209127628,4.71878842,10946687.67
North Africa and Middle East,1992,0.190655505,0.784638244,0.173023165,4.864500617,1.377408097,3.950518487,0.662282301,1.656980842,3.55008542,4.398752597,4.853255702,5.255615298,5.910752296,4.811734675,5.377304463,3.277093905,3.950518487,3.206362507,4.722954234,11309943.46
North Africa and Middle East,1993,0.190585317,0.784466756,0.172876273,4.859532052,1.391323461,3.952665807,0.662000078,1.65661035,3.54639297,4.396897063,4.85010546,5.25809153,5.918316188,4.814021211,5.377083038,3.300290584,3.952665807,3.206040803,4.727542206,11683380.62
North Africa and Middle East,1994,0.190621535,0.784681508,0.173143911,4.860479438,1.404863045,3.955509209,0.66186191,1.655818273,3.549897336,4.401604505,4.851867355,5.259332156,5.922182344,4.820760767,5.377960749,3.325958625,3.955509209,3.205566201,4.733551244,12040975.78
North Africa and Middle East,1995,0.190690677,0.784910725,0.173713184,4.862838152,1.418295344,3.957493434,0.661761358,1.655763319,3.553105977,4.400476329,4.852416927,5.258298612,5.923439808,4.82614023,5.37981303,3.351505146,3.957493434,3.205678583,4.737190083,12390459.57
North Africa and Middle East,1996,0.190827218,0.785172322,0.175182088,4.864279678,1.433135868,3.958683187,0.661628457,1.656476586,3.558182139,4.404240781,4.853524569,5.256408973,5.923024125,4.830585695,5.380814298,3.377409868,3.958683187,3.203582251,4.741456003,12752037.93
North Africa and Middle East,1997,0.191047268,0.785490229,0.177055947,4.863603348,1.449173289,3.960001908,0.661346783,1.658935711,3.56678709,4.409868735,4.852410738,5.252169883,5.919187974,4.835427634,5.387230365,3.403772,3.960001908,3.199372106,4.748225009,13127542.66
North Africa and Middle East,1998,0.19131562,0.785868311,0.179297261,4.86330336,1.465792965,3.961019566,0.660931182,1.661866556,3.572469654,4.415629007,4.852931987,5.248064544,5.913333822,4.839362295,5.39492003,3.429513524,3.961019566,3.194050371,4.755395198,13501941.14
North Africa and Middle East,1999,0.191606245,0.786339977,0.181605232,4.865104839,1.480329769,3.963029546,0.660365254,1.665089098,3.577183187,4.419742673,4.852220634,5.247374356,5.907783166,4.845402239,5.398778455,3.45633412,3.963029546,3.189821903,4.763398388,13870999.89
North Africa and Middle East,2000,0.191835356,0.78671867,0.183292908,4.869897222,1.491550323,3.965118171,0.659582533,1.667808945,3.577620306,4.423648861,4.850284437,5.250300868,5.903056775,4.852847076,5.398340813,3.483587392,3.965118171,3.188508666,4.768701041,14249353.43
North Africa and Middle East,2001,0.19208971,0.787045506,0.184643229,4.878227075,1.503559296,3.97008776,0.65807654,1.668111289,3.57063462,4.423351154,4.84935324,5.257210023,5.91432233,4.860696462,5.397845383,3.513616319,3.97008776,3.190839366,4.776194351,14647725.89
North Africa and Middle East,2002,0.192415124,0.787327303,0.186093544,4.888324999,1.519033116,3.978160038,0.655726259,1.668722623,3.560879035,4.420243023,4.850640699,5.267910038,5.93326886,4.870819479,5.398338294,3.545903212,3.978160038,3.197464331,4.78567011,15083593.59
North Africa and Middle East,2003,0.192780615,0.787686498,0.187554263,4.900313467,1.53661252,3.987620192,0.653084248,1.667222912,3.549917597,4.417951445,4.854900815,5.28178091,5.955616764,4.883343364,5.392505437,3.579230343,3.987620192,3.206172298,4.795645769,15542553.33
North Africa and Middle East,2004,0.193138596,0.78808519,0.189215518,4.910946473,1.551950073,3.994380382,0.650667833,1.66617934,3.541868888,4.409748368,4.857152077,5.290904965,5.973684781,4.893051043,5.389510737,3.610116387,3.994380382,3.21185659,4.803284974,15992103.65
North Africa and Middle East,2005,0.19337463,0.788481516,0.190771762,4.917258046,1.561370371,3.995334961,0.648993394,1.664957228,3.535917483,4.394291081,4.854889961,5.289599657,5.980159238,4.897370097,5.385919482,3.634250842,3.995334961,3.213185773,4.8040157,16443107.3
North Africa and Middle East,2006,0.193604472,0.789094028,0.192822589,4.928639616,1.574163698,3.99088501,0.649096768,1.664864106,3.528778154,4.377167396,4.848636188,5.277601129,5.976964124,4.897132058,5.376885947,3.654323299,3.99088501,3.209344088,4.799379671,16868974.47
North Africa and Middle East,2007,0.193915762,0.789552269,0.195699159,4.94663972,1.602305755,3.9820452,0.651336093,1.664776639,3.520495311,4.356281856,4.832032529,5.253251421,5.9713196,4.890959485,5.360243248,3.671640854,3.9820452,3.201365555,4.792171694,17323061.67
North Africa and Middle East,2008,0.194225817,0.789814397,0.19884161,4.966171942,1.637205649,3.9710263,0.654435362,1.664750603,3.509736634,4.333325423,4.812987369,5.22217055,5.964467242,4.881063748,5.340247953,3.685311998,3.9710263,3.191429999,4.783404017,17806968.16
North Africa and Middle East,2009,0.194542645,0.790100341,0.201666991,4.979542776,1.672622449,3.958930925,0.657409781,1.66530813,3.497122675,4.310438187,4.786265007,5.187893338,5.958675474,4.86870708,5.324353175,3.697901189,3.958930925,3.180725516,4.774992956,18310389.01
North Africa and Middle East,2010,0.194732463,0.790295018,0.20370209,4.986000346,1.689198711,3.952345803,0.658586587,1.66451541,3.486582137,4.300629608,4.773800252,5.170608055,5.956977715,4.867330784,5.315575589,3.711350333,3.952345803,3.176612537,4.767723384,18761278.82
North Africa and Middle East,2011,0.194871939,0.790340841,0.205311914,4.984281226,1.698143173,3.949021466,0.658809956,1.663519699,3.477931064,4.295091385,4.765403351,5.16493397,5.957638788,4.871439393,5.312539557,3.726887146,3.949021466,3.175912313,4.763724863,19230657.02
North Africa and Middle East,2012,0.195023522,0.790472778,0.207004815,4.981977577,1.706612836,3.947396418,0.659133441,1.663478994,3.468827033,4.287892539,4.762691747,5.168017465,5.95837782,4.878843501,5.307671584,3.74395231,3.947396418,3.177868539,4.760433532,19703612.84
North Africa and Middle East,2013,0.195170492,0.790705755,0.208651885,4.979157874,1.713614289,3.948239281,0.659389068,1.664696969,3.465222904,4.280311493,4.76176894,5.180872817,5.95950562,4.890053577,5.301974806,3.762592037,3.948239281,3.182884003,4.758290235,20184695.66
North Africa and Middle East,2014,0.195315349,0.790871453,0.210222278,4.974255345,1.717708524,3.950938996,0.659516043,1.666637873,3.463766181,4.271646427,4.768901736,5.195937199,5.960904395,4.904167341,5.296613992,3.783072315,3.950938996,3.189673769,4.757782815,20653857.39
North Africa and Middle East,2015,0.195467547,0.79103871,0.211863305,4.966630418,1.718428124,3.954431338,0.659574856,1.669724973,3.466438318,4.261003414,4.775788289,5.206391706,5.962886985,4.919040996,5.29205161,3.805511288,3.954431338,3.198342351,4.757028496,21116954.11
North Africa and Middle East,2016,0.195606319,0.791202118,0.213108411,4.956391054,1.716903048,3.959266678,0.659501705,1.674724869,3.471231366,4.251848276,4.782549558,5.220608076,5.966467747,4.935246963,5.288062756,3.830064987,3.959266678,3.208562072,4.757557959,21623916.7
North Africa and Middle East,2017,0.19571956,0.791332534,0.214377461,4.943837638,1.712406358,3.965409581,0.659220945,1.680926087,3.476823803,4.241950014,4.786373938,5.232216852,5.972851168,4.952151921,5.288593792,3.856576109,3.965409581,3.220469874,4.758530479,22157536.16
North America,1990,0.338205084,0.65990106,0.466115879,6.475043102,2.311891652,4.62018232,2.110024103,1.962002703,5.14998144,6.604553087,6.57660596,6.50505638,5.179557859,6.31387031,4.112883104,4.908516212,4.62018232,3.491385873,5.679377631,12802783.89
North America,1991,0.33642312,0.660179273,0.470496179,6.453586087,2.292685833,4.605730766,2.077879017,1.911532418,5.050238641,6.58131524,6.553811905,6.487275574,5.175903984,6.292453828,4.192574843,4.894102487,4.605730766,3.47871598,5.66485978,12906574.7
North America,1992,0.335018517,0.660456132,0.474969148,6.438004183,2.289075997,4.598423888,2.048789494,1.883456813,4.994407684,6.561798715,6.536328642,6.468340602,5.179060975,6.27570115,4.252275358,4.884654923,4.598423888,3.471229852,5.659386535,13022248.48
North America,1993,0.334003734,0.660700274,0.479457434,6.428485217,2.298329384,4.596012978,2.023653107,1.871769283,4.966370988,6.550315711,6.518524191,6.451296434,5.186816957,6.263403467,4.293877323,4.879282508,4.596012978,3.467843835,5.659574206,13145630.98
North America,1994,0.333408366,0.660900167,0.483773488,6.425579624,2.317909999,4.597050789,2.003540371,1.870369297,4.96125198,6.544702513,6.503982075,6.434351035,5.19618668,6.256414663,4.31692414,4.878247409,4.597050789,3.467367376,5.663534108,13277867.36
North America,1995,0.333257623,0.661004433,0.487567084,6.42938966,2.345129319,4.598699584,1.989398254,1.873113969,4.963064066,6.543405078,6.49016528,6.419910759,5.203068468,6.251381891,4.32429398,4.880208228,4.598699584,3.468319246,5.667424466,13419539.54
North America,1996,0.333661875,0.661039996,0.491614341,6.469918759,2.408443971,4.609834226,1.981858284,1.950244926,5.073690298,6.535590714,6.450500892,6.377003835,5.205295953,6.25751863,4.280854497,4.889654829,4.609834226,3.471724975,5.688083288,13580873.55
North America,1997,0.334562258,0.661021547,0.49602476,6.555840548,2.515938652,4.63402576,1.979839721,2.132531428,5.336628287,6.516230726,6.370303593,6.295511145,5.211523401,6.280955199,4.179992088,4.908083227,4.63402576,3.477416503,5.733078145,13767210.48
North America,1998,0.335733295,0.660972534,0.500677972,6.656178812,2.638680423,4.66304287,1.981654921,2.349030666,5.648990935,6.4968881530000004,6.274179046,6.201239674,5.215262047,6.314142239,4.055334058,4.931670907,4.66304287,3.483427619,5.787558425,13970101.15
North America,1999,0.33693924,0.660894179,0.504988917,6.739780358,2.748437119,4.6898841000000004,1.98557211,2.53282007,5.919834288,6.482973482,6.189169861,6.124531242,5.222800369,6.3492302370000004,3.94167534,4.956775069,4.6898841000000004,3.48922541,5.837493895,14179867.07
North America,2000,0.337942719,0.660785779,0.5085701,6.775041934,2.814856527,4.705110379,1.989868934,2.613861225,6.043191291,6.481785895,6.147816436,6.087762946,5.237052081,6.374979583,3.872624253,4.97598826,4.705110379,3.491703917,5.866954477,14377948.8
North America,2001,0.3385584,0.660691975,0.511870629,6.775697602,2.848462542,4.710113611,1.99542803,2.619035864,6.055563865,6.486501854,6.137528035,6.082454542,5.252823017,6.388941049,3.835840293,4.987831419,4.710113611,3.489415893,5.880097596,14556587.74
North America,2002,0.3388325,0.660603239,0.515750279,6.775812193,2.876292453,4.710913775,2.003114904,2.619972624,6.057337678,6.480768495,6.121559637,6.075457143,5.252376219,6.396528815,3.800170195,4.992668444,4.710913775,3.481246464,5.890361261,14713497.29
North America,2003,0.338883893,0.660513476,0.519718735,6.77516956,2.900350834,4.710261679,2.011177467,2.620709868,6.05511373,6.470303533,6.109383509,6.069598555,5.248096267,6.400486229,3.765565254,4.994530071,4.710261679,3.471090122,5.899513556,14863076.29
North America,2004,0.338830526,0.66041625,0.523016457,6.773522087,2.918775599,4.710065948,2.017882711,2.622784001,6.053865992,6.4624899,6.101656576,6.063390491,5.245554831,6.404324736,3.736402848,4.997203032,4.710065948,3.462473707,5.907868904,15019786.86
North America,2005,0.338791732,0.660311281,0.524832241,6.77041322,2.932148927,4.713106221,2.021458412,2.622823727,6.061291612,6.464212098,6.102966433,6.06342755,5.245553691,6.412112267,3.715245147,5.002924862,4.713106221,3.459098548,5.917462892,15191046.56
North America,2006,0.338429081,0.660170366,0.525899293,6.746773333,2.932680955,4.713124049,2.015667251,2.628850035,6.076142113,6.475809189,6.107632923,6.055520117,5.241413673,6.412104798,3.703442102,5.00391104,4.713124049,3.457962583,5.918742126,15351498.07
North America,2007,0.337545856,0.659979753,0.526861252,6.69530175,2.919617886,4.705089213,1.999784944,2.635352382,6.095186702,6.49103321,6.109838143,6.041565512,5.218610133,6.397055018,3.698982914,4.990621598,4.705089213,3.454021686,5.906680222,15471945.88
North America,2008,0.33647683,0.659763364,0.527656211,6.633877532,2.903246892,4.694171408,1.980455345,2.646591961,6.117954684,6.505042929,6.109502654,6.025388508,5.191924772,6.375654431,3.697675872,4.971760357,4.694171408,3.449743211,5.889243719,15575128
North America,2009,0.335546915,0.65953311,0.528096893,6.580159857,2.893915177,4.683349797,1.964265009,2.655061907,6.131599517,6.516153377,6.106576489,6.010160022,5.168797,6.355044145,3.700032729,4.954654703,4.683349797,3.445440341,5.871961949,15679597.83
North America,2010,0.335089242,0.659323665,0.528074539,6.551747125,2.90140279,4.678724233,1.957853719,2.658689165,6.138806619,6.521434637,6.103660207,6.005827932,5.155667977,6.346347329,3.702509742,4.945759442,4.678724233,3.442357364,5.865836663,15804832.02
North America,2011,0.334907684,0.65911451,0.527314646,6.541696456,2.92760957,4.679545123,1.959074954,2.659970577,6.137039317,6.524932226,6.102710846,6.007924353,5.154343243,6.346753564,3.704870263,4.944803784,4.679545123,3.441792012,5.868131788,15948747.77
North America,2012,0.334608347,0.658897509,0.525854912,6.531561429,2.968281139,4.682830812,1.961452618,2.659225288,6.13677027,6.528661254,6.106784137,6.012631297,5.152505702,6.350611633,3.710118499,4.944878882,4.682830812,3.443027951,5.873724028,16090629.6
North America,2013,0.334215159,0.658673852,0.523568042,6.521737271,3.021603917,4.689743706,1.965212843,2.659172677,6.140365739,6.534427332,6.114398525,6.02229704,5.157902568,6.358775576,3.717834695,4.948467993,4.689743706,3.446424473,5.884457346,16239864.61
North America,2014,0.333741517,0.658440075,0.521012104,6.51246161,3.086376495,4.699533104,1.970527085,2.657318757,6.140703562,6.541948365,6.126920865,6.037756272,5.169040549,6.370180853,3.727503381,4.955981054,4.699533104,3.451826711,5.89900222,16398737.66
North America,2015,0.333206204,0.658197225,0.517583061,6.503953634,3.16171162,4.713243666,1.977545163,2.653811341,6.14307137,6.550291505,6.142767243,6.057048783,5.182870587,6.387134608,3.736625594,4.967340883,4.713243666,3.459001184,5.919654286,16567631.48
North America,2016,0.332633299,0.657947996,0.513733472,6.496639589,3.24566101,4.730471591,1.986532632,2.648982278,6.146273943,6.561523922,6.161684496,6.079259733,5.198944021,6.409117944,3.746800711,4.984036911,4.730471591,3.467918111,5.945508059,16748763.02
North America,2017,0.332040014,0.65769156,0.509470157,6.490706693,3.338079238,4.752801567,1.997605784,2.642625659,6.151055173,6.576064455,6.182772687,6.110664797,5.227381309,6.440017931,3.760892181,5.006099268,4.752801567,3.479569796,5.978730708,16942022.5
Oceania,1990,0.212169414,0.420785378,0.103544022,3.179772932,0.712286658,3.141360123,1.156090854,1.059353208,2.627618288,3.307104688,3.260947158,3.348093606,5.878399454,3.382545014,6.163589086,2.431637149,3.141360123,2.668402566,3.645355532,154266.5114
Oceania,1991,0.212245643,0.42079784,0.104242276,3.182635159,0.712551993,3.153215578,1.156654769,1.0595373,2.649573279,3.353468433,3.298584859,3.364177319,5.879690011,3.409036109,6.164850075,2.445368038,3.153215578,2.680569142,3.65602504,158885.9502
Oceania,1992,0.212313861,0.420783068,0.104806316,3.185269713,0.712427145,3.165380543,1.156907649,1.062950517,2.672973668,3.394602835,3.327449586,3.383301441,5.881486657,3.434093713,6.166383218,2.458786356,3.165380543,2.693719672,3.666214209,163618.2138
Oceania,1993,0.212371675,0.420748858,0.10530139,3.187517224,0.712546955,3.175263108,1.157023857,1.065330556,2.695563511,3.433454947,3.351739231,3.39944324,5.879218396,3.455570866,6.169273106,2.469789942,3.175263108,2.704185213,3.674602846,168361.2236
Oceania,1994,0.212423738,0.420715304,0.105548292,3.189396532,0.71293318,3.181651663,1.157122104,1.066858334,2.701630045,3.461185654,3.372639147,3.405646634,5.874910602,3.469302579,6.172672858,2.476883727,3.181651663,2.710258693,3.680595264,173038.6436
Oceania,1995,0.212463256,0.420682834,0.105960222,3.190773935,0.713348732,3.185075113,1.157220437,1.065936489,2.707468656,3.472228948,3.378061175,3.413254775,5.870359823,3.476044177,6.177412855,2.480869817,3.185075113,2.713497958,3.683638247,177724.9153
Oceania,1996,0.21256475,0.420663683,0.106077384,3.191708014,0.713881501,3.184942545,1.157310345,1.067223212,2.707444923,3.469009382,3.377696078,3.417651958,5.858180799,3.47714302,6.172955259,2.482862128,3.184942545,2.713740784,3.682678806,182498.9641
Oceania,1997,0.212766101,0.420673036,0.106256949,3.192487051,0.714937189,3.183569936,1.157408843,1.066189804,2.703226504,3.465135127,3.37924771,3.419257873,5.84681283,3.476675284,6.17180109,2.484606486,3.183569936,2.713025096,3.680142911,187463.8847
Oceania,1998,0.212992336,0.42069146,0.106710067,3.193090838,0.715927493,3.181540858,1.157510445,1.066351465,2.697740963,3.453619066,3.374662224,3.416732796,5.839464145,3.474367607,6.168512123,2.486281586,3.181540858,2.712423617,3.676293713,192596.7251
Oceania,1999,0.213172149,0.420703333,0.106974827,3.193561363,0.717077863,3.178469544,1.15766213,1.064159433,2.693369739,3.441435943,3.369701886,3.418255957,5.830473583,3.472451644,6.16430143,2.488085865,3.178469544,2.710132045,3.672259468,197905.4987
Oceania,2000,0.21322294,0.420668249,0.107000341,3.193745158,0.717387081,3.175504034,1.157906476,1.061637979,2.686151467,3.434836318,3.36283596,3.41275956,5.826638499,3.471581668,6.155945129,2.490758362,3.175504034,2.707194737,3.669307184,203428.6749
Oceania,2001,0.213060191,0.420573322,0.106488097,3.193520282,0.718045685,3.173443887,1.158206184,1.060316107,2.684002893,3.428514043,3.354365056,3.408284688,5.824603526,3.470166317,6.149766132,2.495316615,3.173443887,2.704278933,3.668364773,209160.2601
Oceania,2002,0.212724244,0.420441867,0.106078821,3.192981094,0.717566927,3.170046539,1.158638511,1.060133451,2.679006427,3.419431252,3.344082953,3.400857162,5.820941812,3.466625171,6.142179506,2.499903492,3.170046539,2.699323723,3.666941564,214936.972
Oceania,2003,0.212330659,0.420307211,0.105060866,3.192408803,0.718003594,3.166477492,1.159215879,1.059095849,2.668733654,3.40804932,3.335600089,3.397518864,5.818945192,3.461835979,6.136671741,2.505132142,3.166477492,2.695135089,3.664449297,220862.2036
Oceania,2004,0.211987909,0.420183152,0.104518068,3.19201284,0.717735452,3.163550897,1.160025819,1.057584202,2.665706373,3.399010273,3.327640894,3.388630366,5.816315965,3.458939925,6.126770249,2.512618518,3.163550897,2.690829686,3.663464749,227131.7812
Oceania,2005,0.211797758,0.420072463,0.104232448,3.191926939,0.718105574,3.162163025,1.161171277,1.056413304,2.661494777,3.394905418,3.324028196,3.391224596,5.813531497,3.458430821,6.119942188,2.522565619,3.162163025,2.689762566,3.662166549,233789.0969
Oceania,2006,0.211792822,0.419983307,0.104212026,3.19300919,0.718614224,3.164590868,1.164169425,1.057271042,2.665788834,3.407896573,3.330222881,3.392197449,5.81522166,3.464846197,6.11523354,2.537670047,3.164590868,2.693737827,3.663417662,241091.9088
Oceania,2007,0.211904865,0.419919226,0.104378864,3.195491413,0.720185585,3.16978111,1.16954208,1.05745172,2.682034417,3.42998893,3.344950733,3.395236295,5.812123425,3.478173847,6.110199394,2.556340948,3.16978111,2.703831693,3.663790275,248902.1585
Oceania,2008,0.212080352,0.41986887,0.104623604,3.198513609,0.722204466,3.176987564,1.175738578,1.059058579,2.696832433,3.465809469,3.363419064,3.40176498,5.810897298,3.49421081,6.104535271,2.576968671,3.176987564,2.714907006,3.667374179,257085.7098
Oceania,2009,0.21225819,0.419804377,0.104769972,3.201126593,0.723807045,3.181581557,1.181223321,1.057641202,2.706019814,3.486065529,3.370823424,3.405149816,5.80772217,3.504935877,6.10225021,2.594201755,3.181581557,2.72407522,3.667569043,265130.1132
Oceania,2010,0.212382229,0.419707262,0.105157958,3.20244364,0.725647597,3.184198673,1.18447731,1.057368074,2.712213211,3.498509186,3.376553625,3.405970532,5.804204241,3.511601033,6.100880851,2.608749939,3.184198673,2.728257991,3.6687954,273112.6556
Oceania,2011,0.212496164,0.419593204,0.105431464,3.202955559,0.726877044,3.184474768,1.186137955,1.057060766,2.710142007,3.500737436,3.378115879,3.406419577,5.804089835,3.513335585,6.098689606,2.620054798,3.184474768,2.729233133,3.668257777,280955.0904
Oceania,2012,0.21267942,0.41949938,0.105966538,3.203746195,0.729187635,3.184267841,1.187805359,1.057776947,2.704402426,3.494689874,3.378399284,3.404987824,5.803814642,3.512583836,6.09947869,2.629640958,3.184267841,2.730399707,3.666234378,288761.8414
Oceania,2013,0.212919062,0.419411454,0.106565778,3.204640331,0.730817825,3.182885551,1.189427927,1.056468258,2.701422932,3.48610999,3.372714997,3.39915755,5.805384343,3.509272132,6.101199583,2.636941479,3.182885551,2.728580991,3.664792905,296480.9116
Oceania,2014,0.213216967,0.419341523,0.107438833,3.205695718,0.732806962,3.178764146,1.191000288,1.058956224,2.689378052,3.469681377,3.36347596,3.39455817,5.802458532,3.501139177,6.104992301,2.64119197,3.178764146,2.725590354,3.658750219,304002.2551
Oceania,2015,0.213564779,0.419285065,0.108272311,3.206863264,0.734726196,3.175589143,1.192458116,1.055737191,2.68611122,3.452388279,3.349213131,3.386097709,5.80162436,3.495509443,6.105563001,2.645659942,3.175589143,2.722634386,3.654435741,311677.457
Oceania,2016,0.2139532,0.419234733,0.10934604,3.208084482,0.737492212,3.171131566,1.193730358,1.057511078,2.671623219,3.426524065,3.332514808,3.376228476,5.803702646,3.485168938,6.11376862,2.648005512,3.171131566,2.718214889,3.648935687,319221.0611
Oceania,2017,0.214379284,0.419198688,0.110456792,3.209405976,0.740219226,3.164264932,1.194757379,1.05531073,2.651793002,3.397757047,3.315904194,3.362866469,5.804828658,3.472090485,6.118042959,2.647426997,3.164264932,2.710384328,3.641925532,326510.9567
Southeast Asia,1990,0.212590355,0.530352891,0.103779751,3.104496981,0.602641152,2.808887312,0.859717322,0.966233621,2.21511429,2.575234185,2.682137649,2.883834375,5.48871455,2.892274313,5.787359835,2.301168371,2.808887312,2.275404416,3.30361404,10573479.05
Southeast Asia,1991,0.213245352,0.530667268,0.105215705,3.104070808,0.603581657,2.809663081,0.860402268,0.966494432,2.217943962,2.581795869,2.68567004,2.886819335,5.486802779,2.89935785,5.777425579,2.319722726,2.809663081,2.276377926,3.304265687,10845924.49
Southeast Asia,1992,0.213924034,0.531003828,0.106630429,3.10422358,0.604808893,2.809866762,0.861094356,0.969174459,2.218289141,2.586278411,2.685109569,2.886907785,5.487119136,2.904863952,5.766693266,2.337854184,2.809866762,2.276101483,3.304866465,11116813.42
Southeast Asia,1993,0.214593025,0.531349095,0.107940594,3.104812928,0.606140217,2.809715395,0.861917703,0.969723589,2.218903474,2.586316527,2.682770733,2.885958836,5.488195556,2.90986396,5.756978573,2.356058212,2.809715395,2.275763235,3.30489951,11387612.61
Southeast Asia,1994,0.215220769,0.53169329,0.109217204,3.105775431,0.607338831,2.80933973,0.862969691,0.970320234,2.217370835,2.582630198,2.680963734,2.885190802,5.489879299,2.914032631,5.749625528,2.374520706,2.80933973,2.275084872,3.304867578,11658316.73
Southeast Asia,1995,0.215768739,0.532012645,0.110291662,3.107246089,0.608352599,2.808875952,0.864226761,0.970654806,2.216698589,2.576425573,2.677275065,2.883694447,5.492338872,2.91725898,5.745213875,2.393006658,2.808875952,2.274545996,3.30446572,11929621.18
Southeast Asia,1996,0.216430379,0.532362503,0.111498273,3.109887819,0.610933166,2.806493008,0.866007701,0.969545615,2.211502044,2.563686337,2.667870395,2.877944236,5.492122688,2.917237534,5.742576419,2.410456684,2.806493008,2.271735889,3.302670606,12195228.09
Southeast Asia,1997,0.217325343,0.532800041,0.112674584,3.114320616,0.615010413,2.801701954,0.868029215,0.968865572,2.198303514,2.541383516,2.653526533,2.86920184,5.491373003,2.912966502,5.733605133,2.425243992,2.801701954,2.266691761,3.298229523,12445049.17
Southeast Asia,1998,0.21829237,0.533288636,0.11383986,3.119525949,0.619620381,2.796118905,0.869783056,0.965992735,2.182996974,2.515439499,2.635960469,2.85949742,5.487927057,2.907242161,5.727258245,2.439241785,2.796118905,2.260722162,3.293186871,12689642.42
Southeast Asia,1999,0.219171637,0.533795551,0.115013194,3.124440342,0.622999711,2.791642414,0.870782699,0.965350142,2.168947634,2.492535645,2.621657624,2.850439437,5.483568894,2.903149305,5.720504562,2.454283822,2.791642414,2.256100932,3.289040425,12940766.88
Southeast Asia,2000,0.21979057,0.534258658,0.116012737,3.12792153,0.624802205,2.788651465,0.870476475,0.966431735,2.161025899,2.479206528,2.610242747,2.84246408,5.478538565,2.903092893,5.716472577,2.470790804,2.788651465,2.253453669,3.285879396,13201845.42
Southeast Asia,2001,0.220300673,0.534821051,0.11706671,3.130540799,0.62470511,2.789447254,0.868333933,0.970885735,2.16207515,2.472075888,2.604411318,2.838721641,5.473497338,2.906957771,5.714866293,2.491743092,2.789447254,2.253517041,3.287619624,13485188.06
Southeast Asia,2002,0.220932312,0.535596556,0.118037318,3.133946683,0.624317111,2.791509571,0.864751003,0.979498077,2.168862078,2.463389528,2.597530257,2.833883381,5.466008486,2.911137044,5.71423064,2.513638015,2.791509571,2.255094075,3.290220905,13770159.9
Southeast Asia,2003,0.221619034,0.53645607,0.119144647,3.137646917,0.624348515,2.794947371,0.860969371,0.9908598,2.180022967,2.458563872,2.592365845,2.828336244,5.460145462,2.916181108,5.714346073,2.537156826,2.794947371,2.257737119,3.294449878,14063459.62
Southeast Asia,2004,0.2222831,0.537245311,0.120238437,3.14110138,0.624353629,2.798295764,0.858176154,1.000222386,2.19072302,2.451839865,2.587809655,2.824819264,5.453307272,2.921489207,5.715857109,2.560823914,2.798295764,2.260693781,3.29819455,14358333.36
Southeast Asia,2005,0.222829384,0.537765195,0.121274647,3.143531222,0.624697935,2.799023705,0.857431908,1.004761323,2.192897682,2.446117611,2.581998785,2.819738959,5.44474652,2.923772666,5.718078604,2.581863374,2.799023705,2.261711515,3.298662836,14647412.97
Southeast Asia,2006,0.22334885300000001,0.538052986,0.122582121,3.145135597,0.624471192,2.7972929,0.862534664,1.006048436,2.189735617,2.437511928,2.577011156,2.812989162,5.438342273,2.923261105,5.719685644,2.601127889,2.7972929,2.262157704,3.295080998,14937403.01
Southeast Asia,2007,0.223965612,0.538299133,0.124193117,3.147171719,0.622827139,2.793549923,0.873742343,1.005157049,2.185696709,2.431699803,2.569418601,2.803685057,5.425497514,2.920787102,5.719641432,2.618605459,2.793549923,2.262196306,3.287903144,15218540.69
